Date,PM2.5,PM10,NOx,NH3,CO,Benzene,AQI
28-02-2020,74.1,123.51,14.42,1.49,2.05,0,145
29-02-2020,72.61,121.06,19.19,1.91,1.89,0,138
01-03-2020,83.64,139.41,14.87,1.54,2.02,0,155
02-03-2020,84.56,140.95,26.32,2.45,2.1,0,194
03-03-2020,56.77,94.61,14.01,1.45,1.41,0,138
04-03-2020,36.24,60.44,30.86,2.84,1.45,0,99
05-03-2020,17.33,28.74,17.61,1.78,1.09,0,71
06-03-2020,14.84,24.72,125.74,12.33,1.09,0,86
07-03-2020,12.97,21.62,15.83,1.63,1.27,0,117
08-03-2020,21.92,36.53,15.48,1.58,1.68,0,92
10-03-2020,25.92,43.19,16.56,1.71,1.41,0,98
11-03-2020,8.29,13.8,17.81,1.83,1.12,0,94
12-03-2020,17.16,28.61,15.39,3.35,1.3,0,90
13-03-2020,15.41,25.67,15.51,7.1,1.36,0,98
14-03-2020,13.25,22.09,10.78,6.74,1.15,0,90
21-03-2020,51.49,89.92,11.02,14.07,3.01,0,131
22-03-2020,34.34,50.61,8.29,13.76,1.81,0,107
23-03-2020,27.46,65.46,0.31,13.07,1.68,0,97
24-03-2020,56.25,108.4,0.21,13.05,2.28,0,115
25-03-2020,68.47,108.97,21.62,14.95,2.52,0,134
26-03-2020,64.41,133.38,3.98,13.38,2.59,0,130
27-03-2020,54.97,119.14,0.77,13.1,2.11,0,141
28-03-2020,65.98,146.69,0.6,13.12,2.37,0,133
29-03-2020,59.43,118.7,3.21,13.42,2.21,0,137
30-03-2020,42.71,90.42,1.25,13.27,1.98,0,121
31-03-2020,54.34,114.04,2.08,13.4,2.15,0,146
01-04-2020,41.97,96.26,39.05,23.23,1.96,0,113
02-04-2020,40.35,77.07,0.7,13.25,1.91,0,123
04-04-2020,56.16,95.79,0.58,13.16,2.41,0,146
05-04-2020,48.41,76.09,1.47,13.33,1.98,0,136
06-04-2020,71.26,152.22,6.48,13.86,2.73,0,137
07-04-2020,47.48,81.53,6.25,13.68,2.2,0,154
08-04-2020,32.06,61.03,5.34,13.72,2.18,0,111
09-04-2020,28.89,55.96,17.01,14.76,1.97,0,136
10-04-2020,39.04,64.08,2.2,13.43,2.05,0,139
11-04-2020,54.04,101.31,2.7,13.52,2.3,0,146
12-04-2020,34.29,105.3,2.25,13.41,2.58,0,163
24-04-2020,25.29,23.56,13.88,11.45,1.9,0,102
25-04-2020,15.35,18.85,26.32,3.16,2.04,0,101
28-04-2020,22.48,27,27.16,3.24,2,0,113
29-04-2020,43.23,7.9,47,4.99,2.43,0,113
30-04-2020,15.28,34.63,28.58,3.37,1.95,0,119
01-05-2020,24.13,50.67,29.04,3.43,2.12,0,118
04-05-2020,11.1,20.65,54.18,5.48,2.02,0,100
05-05-2020,36.55,65.02,22.37,5.5,1.93,0,110
07-05-2020,43.5,107.07,15.71,11.26,1.56,0,96
09-05-2020,88.11,138.07,29.73,12.36,2.21,0,202
10-05-2020,51.8,105.32,32.86,12.46,1.5,0,128
11-05-2020,63.56,173.38,13.47,11.02,1.74,0,123
12-05-2020,55.5,152.81,14.58,11.11,1.43,0,100
13-05-2020,44.4,140.11,12.7,10.93,1.37,0,117
14-05-2020,51.88,63.17,40.2,13.88,1.25,0,109
15-05-2020,20.3,40.6,19.57,11.71,1.41,0,109
16-05-2020,25.8,51.59,51.27,14.77,1.52,0,105
17-05-2020,44.64,89.24,4.26,11.45,0.52,0,102
18-05-2020,15.28,30.56,9.61,11.52,0.73,0,79
19-05-2020,18.99,37.99,23.45,12,1.6,0,95
20-05-2020,20.69,41.39,16.4,11.4,1.87,0,103
21-05-2020,34.16,68.32,14.94,11.22,2.18,0,111
22-05-2020,21.93,43.85,17.02,11.36,1.49,0,84
23-05-2020,19.4,38.8,16.86,11.42,1.42,0,78
24-05-2020,20.16,40.33,15.51,11.24,1.44,0,79
25-05-2020,17.5,35.01,14.36,11.11,1.4,0,77
26-05-2020,17.81,35.62,14.99,11.17,1.44,0,79
27-05-2020,18.36,36.72,12.42,10.91,1.48,0,80
28-05-2020,18.46,36.91,15.16,11.18,1.41,0,77
29-05-2020,13.62,27.22,14.44,11.09,1.65,0,94
30-05-2020,20.12,40.25,28.91,11.89,1.7,0,95
31-05-2020,17.13,34.24,20.98,11.47,1.52,0,86
01-06-2020,20.04,40.07,16.25,11.17,1.7,0,93
03-06-2020,33.81,67.58,18.39,11.32,2.24,0,115
04-06-2020,51.86,103.71,0,20.45287405,0.62,0,104
06-06-2020,30.54,60.62,0,20.45287405,2.12,0,114
18-06-2020,29.56,36.92,25.7,20.45287405,1.35,0,101
19-06-2020,13.82,17.21,27.25,20.45287405,0.54,0,48
20-06-2020,22.1,27.63,30.52,20.45287405,0.92,0,58
21-06-2020,19.14,23.89,12.44,20.45287405,0.55,0,51
22-06-2020,13.58,16.97,0,20.45287405,0.52,0,51
23-06-2020,18.24,22.76,0,20.45287405,0.59,0,40
24-06-2020,14.12,17.63,6.98,20.45287405,0.3,0,62
25-06-2020,12.02,14.99,21.6,4.62,0.46,0,75
26-06-2020,13.17,16.46,28.81,7.93,0.93,0,79
27-06-2020,20.75,25.94,15.89,6.73,1.18,0,90
28-06-2020,24.88,31.07,0,20.45287405,1.55,0,98
29-06-2020,20.37,25.46,18.96,10.23,1.59,0,99
30-06-2020,18.62,23.26,47.6,4.45,1.3,0,86
01-07-2020,24.85,31.06,57.09,1.37,1.52,0,101
23-06-2017,15.08,31.09,4.65,20.45287405,0.71,3.698213539,47
24-06-2017,11.15,22.15,4.69,20.45287405,0.6,3.698213539,44
25-06-2017,12.25,23.53,4.29,20.45287405,0.56,3.698213539,38
26-06-2017,10.06,22.58,4.13,20.45287405,0.47,3.698213539,37
27-06-2017,13.03,21.61,5.03,20.45287405,0.64,3.698213539,46
28-06-2017,14.19,31.38,5.22,20.45287405,0.64,3.698213539,45
29-06-2017,15.81,38.45,4.3,20.45287405,0.57,3.698213539,48
30-06-2017,14.91,36.71,4.71,20.45287405,0.56,3.698213539,45
01-07-2017,14.69,39.71,3.84,20.45287405,0.68,3.698213539,49
02-07-2017,10.59,27.62,2.57,20.45287405,0.57,3.698213539,39
03-07-2017,10.4,22.56,3.51,20.45287405,0.65,3.698213539,39
04-07-2017,19.2,43.69,5.3,20.45287405,0.66,3.698213539,40
05-07-2017,22.43,68.32,4.38,20.45287405,0.7,3.698213539,60
06-07-2017,19.08,55.04,3.99,20.45287405,0.59,3.698213539,63
07-07-2017,18.61,49.78,4.69,20.45287405,0.65,3.698213539,52
08-07-2017,33.78,47.71,6,20.45287405,0.75,3.698213539,54
09-07-2017,14.47,31.62,4.3,20.45287405,0.53,3.698213539,53
10-07-2017,15.94,31.78,5.31,20.45287405,0.68,3.698213539,47
11-07-2017,8.74,18.65,4.21,20.45287405,0.53,3.698213539,41
12-07-2017,17.33,36.27,5.55,20.45287405,0.65,3.698213539,39
13-07-2017,17.62,47.88,4.69,20.45287405,0.63,3.698213539,48
14-07-2017,14.44,46.79,5.3,20.45287405,0.55,3.698213539,43
15-07-2017,19.42,60.83,5.4,20.45287405,0.58,3.698213539,59
16-07-2017,18.97,43.6,4.42,20.45287405,0.51,3.698213539,52
17-07-2017,19.72,52.15,4.83,20.45287405,0.46,3.698213539,48
18-07-2017,17.01,54.44,4.59,20.45287405,0.55,3.698213539,54
19-07-2017,14.38,38.51,4.04,20.45287405,0.47,3.698213539,47
20-07-2017,13.47,35.72,3.72,20.45287405,0.63,3.698213539,43
21-07-2017,7.42,22.98,3.79,20.45287405,0.49,3.698213539,37
25-07-2017,16.93,56.6,4.93,20.45287405,0.64,3.698213539,55
26-07-2017,23.75,67.58,6.05,20.45287405,0.73,3.698213539,66
27-07-2017,20.52,48.62,4.91,20.45287405,0.63,3.698213539,55
28-07-2017,15.53,37.17,5.1,20.45287405,0.58,3.698213539,46
29-07-2017,15.07,32.19,4.39,20.45287405,0.52,3.698213539,41
30-07-2017,24.12,54.45,3.14,20.45287405,0.55,3.698213539,47
31-07-2017,23.5,54.37,5.11,20.45287405,0.72,3.698213539,62
01-08-2017,18.25,41.35,4.17,20.45287405,0.77,3.698213539,68
02-08-2017,15.15,46.53,5.56,20.45287405,0.99,3.698213539,62
03-08-2017,15.12,39.14,4.62,20.45287405,0.98,3.698213539,63
04-08-2017,13.43,31.64,5.29,20.45287405,0.95,3.698213539,62
05-08-2017,10.74,28.85,5.1,20.45287405,0.91,3.698213539,59
06-08-2017,13.58,34.99,4.5,20.45287405,0.9,3.698213539,54
07-08-2017,20.1,48.43,6.14,20.45287405,0.96,3.698213539,61
08-08-2017,13.97,32.81,4.9,20.45287405,0.99,3.698213539,63
09-08-2017,19.93,41.81,5.66,20.45287405,1.01,3.698213539,63
10-08-2017,18.52,41.59,5.45,20.45287405,1.03,3.698213539,61
11-08-2017,11.07,30.8,4.84,20.45287405,0.98,3.698213539,64
12-08-2017,21.49,44.62,5.44,20.45287405,0.96,3.698213539,56
13-08-2017,31.15,66.18,4.78,20.45287405,0.93,3.698213539,58
14-08-2017,31.42,73.12,5.69,20.45287405,0.97,3.698213539,74
15-08-2017,26.05,61.52,4.91,20.45287405,0.92,3.698213539,82
16-08-2017,20.75,44.38,4.57,20.45287405,0.93,3.698213539,58
17-08-2017,22.3,47.14,5.28,20.45287405,0.99,3.698213539,60
18-08-2017,13.49,28.83,4.69,20.45287405,0.9,3.698213539,57
19-08-2017,12.91,37.2,4.97,20.45287405,0.92,3.698213539,56
20-08-2017,12.49,34.71,4.46,20.45287405,0.88,3.698213539,55
21-08-2017,10.66,27.65,4.69,20.45287405,0.95,3.698213539,58
22-08-2017,11.18,22.79,4.05,20.45287405,0.88,3.698213539,54
23-08-2017,17.58,43.83,4.77,20.45287405,0.93,3.698213539,54
24-08-2017,24.04,63.07,5.05,20.45287405,1.01,3.698213539,93
25-08-2017,20.15,54.52,4.61,20.45287405,1.02,3.698213539,68
26-08-2017,13.5,51.49,4.1,20.45287405,0.97,3.698213539,62
27-08-2017,8.98,33.47,4.05,20.45287405,0.91,3.698213539,55
28-08-2017,9.04,24.65,4.92,20.45287405,1,3.698213539,57
29-08-2017,9.19,22.29,5.13,20.45287405,0.95,3.698213539,64
30-08-2017,12.52,34.19,5.37,20.45287405,0.92,3.698213539,58
31-08-2017,17.94,48.67,5.01,20.45287405,0.98,3.698213539,60
01-09-2017,18.93,52.14,3.8,20.45287405,0.9,3.698213539,54
02-09-2017,14.23,35.43,4.33,20.45287405,0.99,3.698213539,60
03-09-2017,16.04,34.39,4.46,20.45287405,0.95,3.698213539,52
04-09-2017,20.62,48.9,3.49,20.45287405,0.88,3.698213539,53
05-09-2017,18.4,45.75,3.82,20.45287405,0.93,3.698213539,55
06-09-2017,8.76,19.97,3.24,20.45287405,0.85,3.698213539,52
07-09-2017,16.14,35.68,5.45,20.45287405,0.98,3.698213539,64
08-09-2017,10.8,28.79,4.46,20.45287405,1.01,3.698213539,66
09-09-2017,12.77,27.17,4.96,20.45287405,0.95,3.698213539,65
10-09-2017,11.01,25.92,3.71,20.45287405,0.94,3.698213539,53
11-09-2017,12.56,28.58,4.3,20.45287405,1.03,3.698213539,61
12-09-2017,8.51,23.44,3.7,20.45287405,0.96,3.698213539,58
13-09-2017,8.73,20.83,4.38,20.45287405,0.94,3.698213539,59
14-09-2017,9.23,21.98,4.29,20.45287405,0.93,3.698213539,54
15-09-2017,15.46,37.03,5.22,20.45287405,1.01,3.698213539,60
16-09-2017,12.07,34.22,4.12,20.45287405,1.07,3.698213539,71
17-09-2017,8.79,21.48,4.06,20.45287405,0.91,3.698213539,60
18-09-2017,11.3,29.78,4.4,20.45287405,0.97,3.698213539,69
19-09-2017,11.08,38.16,3.51,20.45287405,0.95,3.698213539,65
20-09-2017,9.43,27.48,4.04,20.45287405,0.95,3.698213539,59
21-09-2017,11.33,31.36,4.24,20.45287405,0.93,3.698213539,55
22-09-2017,17.54,44.17,5.36,20.45287405,0.97,3.698213539,56
23-09-2017,21.19,48.97,4.67,20.45287405,0.93,3.698213539,57
24-09-2017,19.5,44.41,4.39,20.45287405,0.91,3.698213539,55
25-09-2017,27.77,52.61,5.39,20.45287405,1.08,3.698213539,61
26-09-2017,19.74,45.45,6.33,2.97,1.03,3.698213539,63
27-09-2017,14.03,29.29,5.17,2.85,0.97,3.698213539,57
28-09-2017,12.72,24.1,6.06,2.5,1.13,3.698213539,61
29-09-2017,11.84,29.61,4.98,2.39,0.97,3.698213539,69
30-09-2017,10.28,24.03,3.89,2.22,0.97,3.698213539,57
01-10-2017,6.15,13.37,1,2.22,0.23,3.698213539,36
31-10-2017,26.32,36.52,5.92,4.06,1.15,3.698213539,72
01-11-2017,24.01,37.06,5.43,4.15,1.06,3.698213539,67
02-11-2017,22.38,35.06,6.32,4.36,1.12,3.698213539,65
03-11-2017,25.48,40.5,7.04,4.86,1.18,3.698213539,69
04-11-2017,30.17,45.71,6.78,4.21,1.31,3.698213539,77
05-11-2017,19.39,24.78,5.13,4.03,1.05,3.698213539,67
06-11-2017,26.15,41.97,7.88,4.04,1.24,3.698213539,76
07-11-2017,19.07,29.74,7.73,4,1.11,3.698213539,70
08-11-2017,13.15,28.67,9.29,4.06,1.27,3.698213539,83
09-11-2017,16.32,27.27,7.43,4.03,1.11,3.698213539,64
10-11-2017,29.27,45.25,8.01,3.8,1.27,3.698213539,86
11-11-2017,30.27,46.57,6.76,4.18,1.16,3.698213539,74
12-11-2017,42.35,59.01,7.04,6.27,1.25,3.698213539,72
13-11-2017,62.55,86.2,9.57,5.93,1.45,3.698213539,102
14-11-2017,53.64,76.8,9.06,6.2,1.21,3.698213539,100
15-11-2017,57.66,78.67,8.28,6.47,1.23,3.698213539,97
16-11-2017,49.5,69.39,9.24,4.84,1.23,3.698213539,91
17-11-2017,59.27,83.82,8.57,4.17,1.25,3.698213539,99
18-11-2017,61.57,80.76,7.32,3.82,1.33,3.698213539,114
19-11-2017,39.43,59.98,5.33,3.68,1.13,3.698213539,81
20-11-2017,27.4,48.04,6.73,4.08,1.16,3.698213539,69
21-11-2017,17.99,31.01,6.92,5.17,1.08,3.698213539,63
22-11-2017,27.16,42.44,7.9,4.46,1.28,3.698213539,80
23-11-2017,40.15,61.21,8.42,4.85,1.31,3.698213539,91
24-11-2017,62.96,89.2,8.4,5.1,1.28,3.698213539,87
25-11-2017,93.79,126.78,10.9,5.07,1.61,3.698213539,162
26-11-2017,80.06,102.32,7.43,5.5,1.33,3.698213539,230
27-11-2017,36.21,49.07,8.96,5.43,1.33,3.698213539,103
28-11-2017,32.04,48.66,8.6,4.63,1.43,3.698213539,83
29-11-2017,32.23,48.34,6.23,4.19,1.23,3.698213539,86
30-11-2017,4.23,11.05,3.79,4.77,0.97,3.698213539,58
01-12-2017,9.7,15.05,5.23,4.23,0.92,3.698213539,57
02-12-2017,8.62,29.16,5.93,3.99,1.08,3.698213539,60
08-12-2017,44.97,61.09,4.38,11.16,1.31,3.698213539,84
09-12-2017,33.94,49.68,4.48,12.28,1.21,3.698213539,68
10-12-2017,54.94,73.21,4.7,10.85,1.26,3.698213539,85
11-12-2017,68.46,101.59,4.77,8.9,1.31,3.698213539,105
12-12-2017,66.61,88.6,4.79,7.31,1.37,3.698213539,139
13-12-2017,40.99,58.23,4.97,7.4,1.3,3.698213539,83
14-12-2017,48.17,66.47,6.01,8.03,1.4,3.698213539,81
15-12-2017,68.66,88.53,5.85,8.01,1.59,3.698213539,124
16-12-2017,49.07,68.19,6.2,7.14,1.26,3.698213539,87
17-12-2017,52.59,69.96,5.38,6.56,1.23,3.698213539,94
18-12-2017,53.21,71.95,5.17,6.14,1.25,3.698213539,79
19-12-2017,47.43,71.07,4.64,6.16,1.3,3.698213539,125
20-12-2017,33.58,46.85,4.7,6.6,1.15,3.698213539,71
21-12-2017,39.14,56.57,4.16,6.23,1.27,3.698213539,78
22-12-2017,26.11,41.88,4.65,6.11,1.16,3.698213539,68
23-12-2017,40.41,59.38,3.93,5.83,1.31,3.698213539,76
24-12-2017,33.34,49.75,4.2,5.38,1,3.698213539,66
25-12-2017,47.76,64.2,3.95,5.05,1.07,3.698213539,76
26-12-2017,60.35,79.85,4.26,9.86,1.31,3.698213539,94
27-12-2017,64.68,86.73,6.49,10.06,1.38,3.698213539,103
28-12-2017,72.44,98.85,6.41,9.19,1.36,3.698213539,129
29-12-2017,61.44,85.7,7.53,9.12,1.2,3.698213539,112
30-12-2017,73.02,100.61,7.23,10.6,1.42,3.698213539,145
31-12-2017,59.05,80.02,5.08,9.57,1.19,3.698213539,118
01-01-2018,64.62,88.43,6.13,8.34,1.28,3.698213539,106
02-01-2018,64.43,88.75,5.59,9.27,1.32,3.698213539,119
03-01-2018,57.45,78.75,7.11,11.36,1.36,3.698213539,99
04-01-2018,67,90.64,10.52,9.93,1.4,3.698213539,106
05-01-2018,76.69,118,9.62,11.15,1.32,3.698213539,145
06-01-2018,83.73,117.45,10.12,11.25,1.32,3.698213539,155
07-01-2018,78.68,101.17,6.9,10.54,1.27,3.698213539,186
08-01-2018,69.38,95.2,10.93,10.15,1.69,3.698213539,127
09-01-2018,83.7,115.88,11.15,11.01,1.55,3.698213539,137
10-01-2018,81.02,109.22,9.77,10.88,1.58,3.698213539,169
11-01-2018,51.42,71.31,9.68,7.89,1.57,3.698213539,123
12-01-2018,53.08,71.91,9.51,7.09,1.59,3.698213539,157
13-01-2018,47.04,67.32,9.35,7.43,1.58,3.698213539,127
14-01-2018,38.06,53.93,7.08,6.23,1.25,3.698213539,120
15-01-2018,50.17,72.73,9.49,6.37,1.58,3.698213539,162
16-01-2018,72.69,95.26,10.75,6.73,1.54,3.698213539,108
17-01-2018,80.8,109.18,10.02,7.53,1.6,3.698213539,182
18-01-2018,72.59,102.56,8.88,9.28,1.56,3.698213539,163
19-01-2018,67.73,98.15,10.15,9.1,1.4,3.698213539,120
20-01-2018,81.25,115.98,11.55,9.12,1.47,3.698213539,125
21-01-2018,88.14,118.82,8.2,10.24,1.48,3.698213539,204
22-01-2018,83.84,115.3,10.76,9.42,1.8,3.698213539,183
23-01-2018,84.45,120.64,9.58,8.35,1.68,3.698213539,183
24-01-2018,79.84,112.83,8.48,9.33,1.17,3.698213539,170
25-01-2018,57.42,84.26,7.51,7.65,0.91,3.698213539,132
26-01-2018,55.36,89.49,8.92,6.62,0.89,3.698213539,92
27-01-2018,61.78,99.88,7.61,7.78,0.88,3.698213539,99
28-01-2018,49.7,71.88,8.7,6.94,0.92,3.698213539,93
29-01-2018,70.43,99.08,10.13,5.49,1.18,3.698213539,112
30-01-2018,68.26,96.6,7.84,6.18,0.92,3.698213539,121
31-01-2018,65.86,107.96,8.93,5.91,1.16,3.698213539,130
01-02-2018,75.74,114.76,6.26,5.89,1.14,3.698213539,144
02-02-2018,64.95,102.16,5.83,3.97,1.06,3.698213539,132
03-02-2018,54.76,96.7,10.17,8.29,0.96,3.698213539,124
04-02-2018,56.47,95.27,7.77,7.38,0.9,3.698213539,111
05-02-2018,55.14,93.88,7.76,6.82,0.94,3.698213539,100
06-02-2018,52.43,89.88,7.45,5.81,0.91,3.698213539,96
07-02-2018,41.4,71.72,7.41,4.84,0.94,3.698213539,80
08-02-2018,30.24,47.29,9.07,4.22,0.89,3.698213539,66
09-02-2018,42.41,63.08,9.72,4.92,0.95,3.698213539,80
10-02-2018,42.91,65.34,7.92,5.96,0.95,3.698213539,71
11-02-2018,41.06,70.25,12.65,5.38,0.88,3.698213539,72
13-02-2018,55.79,86.42,11.81,8.94,0.94,3.698213539,92
14-02-2018,62.38,95.91,11.2,8.47,0.93,3.698213539,94
15-02-2018,41.22,84.58,12.31,7.17,1.08,3.698213539,99
16-02-2018,45.86,72.11,12.37,6.63,1.04,3.698213539,82
17-02-2018,52.27,82.45,11.31,6.34,1.14,3.698213539,88
18-02-2018,54.22,82.58,9.13,6.59,0.91,3.698213539,105
19-02-2018,60.38,93.06,11.44,7.78,1.03,3.698213539,107
20-02-2018,58.11,89.44,11.74,7.37,1.09,3.698213539,105
21-02-2018,62.07,101.58,12.2,7.39,1.07,3.698213539,112
22-02-2018,47.75,89.49,10.8,7.27,0.88,3.698213539,96
23-02-2018,41.55,90.78,12.02,6.86,0.98,3.698213539,94
24-02-2018,51.15,90.74,11.06,8.57,1.02,3.698213539,93
27-02-2018,36.46,72.7,9.49,7.58,0.87,3.698213539,77
28-02-2018,30.47,63.66,10.1,6.49,0.9,3.698213539,78
01-03-2018,27.73,68.91,9.56,6.34,1.02,3.698213539,70
02-03-2018,36.2,69.71,8.43,5.54,1.06,3.698213539,79
03-03-2018,39.89,72.3,8.42,5.51,0.96,3.698213539,85
04-03-2018,57.24,92.26,8.38,6.03,0.96,3.698213539,98
05-03-2018,46.58,94.17,8.7,7.11,1.05,3.698213539,95
06-03-2018,56.15,95.3,8.35,6.97,1.05,3.698213539,94
07-03-2018,57.18,91.27,9.23,6.99,1.08,3.698213539,97
08-03-2018,52.59,91.55,9.61,5.51,1.12,3.698213539,90
09-03-2018,56.09,90.79,7.44,6.04,1.1,3.698213539,91
10-03-2018,52.85,89.77,9.29,5.68,1.04,3.698213539,92
11-03-2018,60.8,95.27,10.29,5.21,0.98,3.698213539,112
12-03-2018,44.16,74.65,9.79,4.27,1.18,3.698213539,95
13-03-2018,25.16,41.85,9.43,3.63,1.22,3.698213539,89
14-03-2018,18.74,36.01,7.47,4.69,0.94,3.698213539,69
15-03-2018,13.15,27.9,5.92,4.97,0.76,3.698213539,55
16-03-2018,17.31,32.91,5.45,5.47,1,3.698213539,60
17-03-2018,20.51,38.78,7.5,5.31,0.87,3.698213539,62
18-03-2018,27.78,45.87,8.61,3.66,1,3.698213539,65
19-03-2018,22.23,40.88,8.26,4.15,1.15,3.698213539,74
20-03-2018,40.89,66.78,9.7,5.47,1.18,3.698213539,78
21-03-2018,42.91,66.95,8.68,5.71,1.17,3.698213539,78
22-03-2018,30.46,58.81,6.61,4.87,1.1,3.698213539,71
23-03-2018,31.97,76.01,6.63,4.58,1.12,3.698213539,68
24-03-2018,30.17,81.22,7.86,4.23,0.93,3.698213539,82
25-03-2018,41.77,84.28,8.56,5.2,1.19,3.698213539,82
26-03-2018,44.52,77.71,10.22,5.18,1.18,3.698213539,97
27-03-2018,43.41,71.97,9.05,4.77,1.47,3.698213539,90
28-03-2018,24.17,40.97,8.31,4.49,1.82,3.698213539,105
29-03-2018,35.1,61.25,8.95,6.25,1.36,3.698213539,91
30-03-2018,40.45,77.14,6.01,5.94,2.59,3.698213539,104
31-03-2018,38.5,76.18,6.82,5.34,2.99,3.698213539,130
01-04-2018,27.92,64.64,6.69,4.08,0.8,3.698213539,74
02-04-2018,28.27,63.12,5.71,3.87,0.82,3.698213539,64
03-04-2018,33.99,67.92,7.43,4.21,0.89,3.698213539,93
04-04-2018,32.84,61.69,8.43,4.08,0.97,3.698213539,137
05-04-2018,43.66,78.18,6.71,4.47,0.99,3.698213539,72
07-04-2018,42.99,73.04,7.38,5.08,0.92,3.698213539,121
08-04-2018,25.7,45.04,5.81,4.97,0.83,3.698213539,122
09-04-2018,20.2,39.62,6.2,4.61,0.86,3.698213539,126
10-04-2018,15.2,35.43,7.33,4.31,0.95,3.698213539,73
11-04-2018,19.23,38.12,7.21,4.63,0.95,3.698213539,160
12-04-2018,18.61,32.92,7.27,3.98,0.86,3.698213539,62
13-04-2018,15.54,30.35,10.05,3.7,1.12,3.698213539,84
14-04-2018,9.71,25.04,8,5.17,0.82,3.698213539,61
15-04-2018,17.78,31.97,8.47,3.85,0.84,3.698213539,58
16-04-2018,17.81,32.97,9.06,4.23,0.88,3.698213539,60
17-04-2018,21.46,37.77,9.84,4.07,0.95,3.698213539,62
18-04-2018,30.07,56.12,12.32,3.96,1.13,3.698213539,71
19-04-2018,19.84,41.6,8.92,4.44,0.94,3.698213539,66
20-04-2018,16.04,37.06,10.11,3.72,0.99,3.698213539,61
21-04-2018,26.07,52.84,9.72,3.99,0.95,3.698213539,66
22-04-2018,28.02,53.8,8.46,3.93,0.83,3.698213539,58
23-04-2018,26.83,58.59,9.24,3.85,0.88,3.698213539,65
24-04-2018,21.79,57.52,7.24,3.21,0.85,3.698213539,62
25-04-2018,24.34,52.44,8.88,3.42,0.78,3.698213539,60
26-04-2018,29.15,72.46,8.8,3.41,0.88,3.698213539,62
27-04-2018,35.06,72.5,9.88,3.14,0.93,3.698213539,83
28-04-2018,35.77,68.55,10,2.83,1.12,3.698213539,70
29-04-2018,46.14,76.45,8.64,3.24,1.03,3.698213539,78
30-04-2018,29.38,59.65,8.61,3.37,0.86,3.698213539,65
01-05-2018,23.65,53.26,7.16,3.41,0.77,3.698213539,61
02-05-2018,64.52,56.07,7.55,2.91,0.84,3.698213539,65
03-05-2018,22.42,50.04,9.16,3.45,0.91,3.698213539,65
04-05-2018,28.82,55.18,7.44,3.67,0.89,3.698213539,70
05-05-2018,26.48,46.4,7.47,3.76,0.89,3.698213539,82
06-05-2018,18.29,30.75,7.39,3.1,0.86,3.698213539,58
07-05-2018,16.81,30.01,8.33,2.83,0.87,3.698213539,60
08-05-2018,13.97,27.82,7.55,2.92,0.88,3.698213539,55
09-05-2018,23.21,42.75,9.36,2.66,1.01,3.698213539,67
10-05-2018,11.28,28.12,8.15,2.63,0.86,3.698213539,54
11-05-2018,12.24,28.73,7.71,2.9,0.96,3.698213539,62
12-05-2018,9.12,21.4,7.48,3.11,0.88,3.698213539,54
13-05-2018,9.35,23.59,6.96,3.55,0.8,3.698213539,54
14-05-2018,10.52,24.27,9.09,4.38,0.77,3.698213539,56
15-05-2018,26.65,46.65,10.45,3.81,1.06,3.698213539,64
16-05-2018,28.45,50.52,8.1,3.65,0.95,3.698213539,70
17-05-2018,21.54,33.39,7.1,3.32,0.96,3.698213539,60
18-05-2018,8.96,23.2,6.91,3.27,0.89,3.698213539,56
19-05-2018,13.25,30.44,6.06,3.57,0.9,3.698213539,61
20-05-2018,10.25,24.91,4.59,3.65,0.86,3.698213539,53
21-05-2018,15.69,35.89,3.19,1.78,1,3.698213539,74
22-05-2018,18.72,43.92,4.66,2.28,0.88,3.698213539,65
23-05-2018,22.04,45.18,8.85,3.99,0.89,3.698213539,67
24-05-2018,25.68,65.82,8.54,4.65,0.95,3.698213539,67
25-05-2018,12.04,17.46,11.59,4.28,0.6,3.698213539,84
26-05-2018,22.6,44.1,10.47,2.75,0.95,3.698213539,78
27-05-2018,10.94,27.03,6.89,2.12,0.74,3.698213539,69
28-05-2018,13.24,40,6.47,3.52,1,3.698213539,83
29-05-2018,14.46,41.09,6.53,4.01,0.89,3.698213539,59
30-05-2018,14.78,32.33,8.92,3.44,0.86,3.698213539,59
31-05-2018,18.75,42.4,10.54,3.65,1,3.698213539,59
01-06-2018,17.99,36.25,11.14,3.44,1.01,3.698213539,66
02-06-2018,13.59,27.32,10.85,3.04,0.86,3.698213539,59
03-06-2018,11.68,22.6,9.69,2.72,0.72,3.698213539,49
04-06-2018,16.7,30.1,11.47,2.6,0.92,3.698213539,58
05-06-2018,17.04,37.16,14.09,2.32,1.08,3.698213539,78
06-06-2018,17.49,33.78,10.11,2.67,0.92,3.698213539,70
07-06-2018,15.77,27.33,12.49,3.26,0.73,3.698213539,64
08-06-2018,13.57,43.69,7.38,2.87,0.89,3.698213539,60
09-06-2018,10.75,40.67,3.59,2.36,0.6,3.698213539,51
10-06-2018,5.19,36.92,3.16,2.39,0.58,3.698213539,44
11-06-2018,13.23,43.69,5.14,2.1,0.8,3.698213539,48
12-06-2018,13.4,53.74,7.3,2.12,0.86,3.698213539,53
13-06-2018,13.5,39.6,9.46,1.65,0.79,3.698213539,59
14-06-2018,13.45,28.3,7.36,1.83,0.7,3.698213539,49
15-06-2018,12.81,30.9,7.75,1.97,0.76,3.698213539,46
